jijum,day,temp,templ,mm,qc,ms,qcp,qcd,qc¿¡,tempcod,tempcop,hpa,esul,hpa2,qcp2,hpa3,hpap,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19
133,2019-02-08 6:00,-7.2,,,,0.9,,340,,52,,1.8,-15.4,1019.2,,1028.2,,,9,,,,9,9,Ac,43,2000,,,-3.7,,0,1.4,3.5,4.2,
133,2019-02-08 7:00,-7.1,,,,1.1,,340,,46,,1.7,-16.7,1019.3,,1028.3,,,9,,,,9,9,Ac,45,2000,,,-3.7,,-0.1,1.4,3.4,4.2,
133,2019-02-08 8:00,-7.4,,,,0.9,,20,,49,,1.7,-16.3,1019.3,,1028.3,,0,,0.02,,,8,0,Ci,,2000,,,-4.1,,-0.2,1.3,3.3,4.1,
133,2019-02-08 9:00,-7.1,,,,1.2,,360,,48,,1.7,-16.2,1019.3,,1028.3,,0,,0.3,,,8,0,Ci,,2000,,,-3.1,,-0.1,1.2,3.1,3.9,
133,2019-02-08 10:00,-5.5,,,,1.2,,340,,44,,1.8,-15.8,1019.4,,1028.4,,1,,1.1,,,1,0,Ci,,2000,,,-0.3,,0.1,1.2,3.1,3.9,
133,2019-02-08 11:00,-3.5,,,,1.8,,340,,36,,1.7,-16.4,1019.7,,1028.6,,1,,1.8,,,4,2,AcCi,35,2000,,,2,,0.5,1.2,3.1,3.8,
133,2019-02-08 12:00,-1.9,,,,1.4,,320,,32,,1.7,-16.4,1018.9,,1027.7,,1,,1.97,,,3,0,Ci,,2000,,,4.8,,0.7,1.2,3,3.7,
133,2019-02-08 13:00,-0.5,,,,1.4,,360,,27,,1.6,-17.2,1017.6,,1026.4,,1,,2.41,,,3,0,Ci,,2000,,,6.9,,1.1,1.2,2.9,3.6,
133,2019-02-08 14:00,0.9,,,,1.1,,270,,24,,1.6,-17.4,1016.6,,1025.3,,1,,2.37,,,5,0,Ci,,2000,,,8.2,,2,1.3,2.9,3.6,
133,2019-02-08 15:00,2.1,,,,1.3,,320,,24,,1.7,-16.4,1015.7,,1024.4,,1,,2.08,,,7,0,Ci,,2000,,,9,,3.7,1.7,2.9,3.5,
133,2019-02-08 16:00,1.6,,,,1.9,,360,,17,,1.2,-20.8,1015.3,,1024,,1,,1.48,,,0,0,,,1900,,,6.3,,4.4,2.1,2.9,3.5,
133,2019-02-08 17:00,0.9,,,,1.9,,360,,22,,1.4,-18.4,1014.7,,1023.4,,1,,0.77,,,1,0,Ci,,1841,,,1.9,,3.7,2.3,3.1,3.6,
133,2019-02-08 18:00,-0.2,,,,1.6,,340,,24,,1.5,-18.3,1015.5,,1024.3,,0.3,,0.2,,,5,0,Ci,,1775,,,0.1,,2.4,2.2,3.2,3.7,
133,2019-02-08 19:00,-1.2,,,,1.6,,340,,26,,1.5,-18.3,1015.6,,1024.4,,0,,0,,,10,6,,62,2000,,,-0.5,,1.5,1.9,3.2,3.7,
133,2019-02-08 20:00,-1.7,,,,0.8,,340,,28,,1.5,-17.8,1015.4,,1024.2,,,9,,,,10,8,,54,2000,,,-1,,1.3,1.8,3.2,3.8,
133,2019-02-08 21:00,-2.2,,,,0.5,,50,,33,,1.7,-16.3,1015.5,,1024.3,,,9,,,,9,0,Ci,,2000,,,-1.4,,1,1.7,3.2,3.8,
133,2019-02-08 22:00,-2.2,,,,1.2,,360,,38,,2,-14.6,1016.2,,1025,,,9,,,,10,8,,31,2000,,,-1.5,,1,1.6,3.1,3.7,
133,2019-02-08 23:00,-2.6,,,,0.9,,20,,42,,2.1,-13.7,1015.6,,1024.4,,,9,,,,10,6,,32,2000,,,-1.6,,0.9,1.5,3.1,3.8,
133,2019-02-09 0:00,-3,,,,0.9,,340,,45,,2.2,-13.2,1014.8,,1023.6,,,9,,,,9,2,AcCi,30,2000,,,-2.1,,0.7,1.4,3,3.7,
133,2019-02-09 1:00,-3.4,,,,0.4,,0,,47,,2.2,-13.1,1015.3,,1024.2,,,9,,,,10,4,,34,1875,,,-2.4,,0.6,1.3,2.9,3.6,
133,2019-02-09 2:00,-3.3,,,,1.4,,320,,50,,2.4,-12.2,1016.7,,1025.6,,,9,,,,10,8,,27,1937,,,-2,,0.5,1.2,2.9,3.6,
133,2019-02-09 3:00,-3.1,,,,1.3,,340,,50,,2.4,-12,1017.3,,1026.2,,,9,,,,10,10,As,27,1852,,,-2.1,,0.6,1.2,2.9,3.5,
133,2019-02-09 4:00,-3.2,,,,1.6,,320,,53,,2.6,-11.4,1016.7,,1025.6,,,9,,,,9,5,AcCi,27,1887,,,-2.4,,0.4,1.2,2.8,3.5,
133,2019-02-09 5:00,-3.4,,,,1.4,,320,,54,,2.6,-11.3,1016.4,,1025.3,,,9,,,,10,10,As,22,2000,,,-2.3,,0.4,1.1,2.8,3.4,
133,2019-02-09 6:00,-3.3,,,,1.8,,320,,57,,2.7,-10.6,1016.5,,1025.4,,,9,,,,9,7,AcCi,30,2000,,,-2.5,,0.4,1.1,2.7,3.3,
133,2019-02-09 7:00,-3.8,,,,1.9,,320,,60,,2.8,-10.4,1017.6,,1026.5,,,9,,,,9,5,AcCi,30,1745,,,-3.7,,0.3,1,2.6,3.3,
133,2019-02-09 8:00,-4.5,,,,2.6,,320,,58,,2.5,-11.5,1018.5,,1027.4,,0,,0.02,,,2,2,Sc,10,1875,,,-4.4,,0.1,1,2.6,3.3,
133,2019-02-09 9:00,-3.9,,,,2,,340,,61,,2.8,-10.3,1019.3,,1028.2,,0.9,,0.52,,,1,1,Sc,9,1950,,,-1.4,,0.3,1,2.5,3.2,
133,2019-02-09 10:00,-3.2,,,,3.8,,320,,55,,2.7,-10.9,1019.8,,1028.7,,1,,1.31,,,1,1,Sc,10,2000,,,-0.2,,0.5,1,2.6,3.2,
133,2019-02-09 11:00,-2.1,,,,3.9,,320,,44,,2.3,-12.7,1019.1,,1028,,1,,1.95,,,0,0,,,2000,,,1.6,,0.8,1,2.5,3.1,
133,2019-02-09 12:00,-0.5,,,,3,,340,,35,,2.1,-14.1,1019.8,,1028.6,,1,,2.36,,,1,0,Ci,,2000,,,6,,1.2,1.1,2.4,3.1,
133,2019-02-09 13:00,0.4,,,,4.6,,340,,34,,2.1,-13.6,1019.1,,1027.9,,1,,2.58,,,1,0,Ci,,2000,,,8.9,,2.8,1.2,2.5,3.1,
133,2019-02-09 14:00,0.9,,,,3.6,,340,,33,,2.2,-13.5,1018.4,,1027.1,,1,,2.48,,,2,0,Ci,,2000,,,10.3,,4.8,1.6,2.5,3.1,
133,2019-02-09 15:00,1.1,,,,3,,340,,32,,2.1,-13.8,1018.1,,1026.8,,1,,2.1,,,3,0,Ci,,2000,,,9.8,,5.6,2.2,2.7,3.1,
133,2019-02-09 16:00,1.2,,,,2.8,,340,,31,,2.1,-14.1,1018.7,,1027.4,,1,,1.69,,,1,0,Ci,,2000,,,7.8,,5.4,2.7,2.9,3.2,
133,2019-02-09 17:00,-0.4,,,,3.9,,340,,29,,1.7,-16.3,1019.2,,1028,,1,,0.95,,,0,0,,,2000,,,2,,4.4,2.9,3.1,3.3,
133,2019-02-09 18:00,-2.3,,,,3.4,,340,,40,,2.1,-14.1,1019.6,,1028.5,,0.5,,0.24,,,0,0,,,2000,,,-0.2,,2.6,2.8,3.3,3.5,
133,2019-02-09 19:00,-3.2,,,,1.9,,340,,44,,2.1,-13.7,1020.5,,1029.4,,0,,0,,,4,2,,63,2000,,,-1.4,,1.7,2.3,3.4,3.6,
133,2019-02-09 20:00,-4.1,,,,1.6,,320,,47,,2.1,-13.7,1021.2,,1030.1,,,9,,,,0,0,,,2000,,,-2.5,,1.1,2,3.3,3.7,
133,2019-02-09 21:00,-4.1,,,,2.4,,340,,48,,2.2,-13.5,1021.1,,1030,,,9,,,,8,0,Ci,,2000,,,-2.6,,0.9,1.8,3.2,3.7,
133,2019-02-09 22:00,-4.6,,,,0.7,,290,,47,,2,-14.2,1021.8,,1030.8,,,9,,,,10,6,,52,2000,,,-2.9,,0.6,1.6,3.1,3.7,
133,2019-02-09 23:00,-5,,,,0.5,,290,,48,,2,-14.3,1022.4,,1031.4,,,9,,,,10,0,,,2000,,,-3.5,,0.4,1.4,3,3.6,
133,2019-02-10 0:00,-5.3,,,,1,,320,,49,,2,-14.3,1023.4,,1032.4,,,9,,,,9,0,Ci,,2000,,,-3.8,,0.4,1.3,3,3.6,
133,2019-02-10 1:00,-5.3,,,,0.3,,0,,48,,2,-14.6,1023.7,,1032.7,,,9,,,,9,5,,50,2000,,,-3,,0.2,1.2,2.8,3.5,
133,2019-02-10 2:00,-5,,,,1,,360,,46,,1.9,-14.8,1022.6,,1031.6,,,9,,,,9,5,,66,2000,,,-3.4,,0.2,1.1,2.8,3.4,
133,2019-02-10 3:00,-5.5,,,,0.9,,340,,47,,1.9,-15,1022.7,,1031.7,,,9,,,,5,0,Ci,,2000,,,-4.4,,0,1.1,2.7,3.4,
133,2019-02-10 4:00,-5.6,,,,1.3,,360,,47,,1.9,-15.1,1022.3,,1031.3,,,9,,,,8,3,AcCi,35,1912,,,-4.7,,0,1,2.6,3.3,
133,2019-02-10 5:00,-6.2,,,,0.8,,360,,48,,1.8,-15.4,1022.2,,1031.2,,,9,,,,7,0,Ci,,2000,,,-4.8,,-0.1,0.9,2.6,3.2,
133,2019-02-10 6:00,-6.7,,,,0.6,,340,,52,,1.9,-14.9,1023,,1032,,,9,,,,9,0,Ci,,2000,,,-4.4,,-0.2,0.8,2.5,3.2,
133,2019-02-10 7:00,-6.7,,,,0.7,,360,,49,,1.8,-15.6,1022.7,,1031.7,,,9,,,,6,0,Ci,,1975,,,-5.3,,-0.4,0.8,2.4,3.1,
133,2019-02-10 8:00,-6.6,,,,0.7,,320,,52,,1.9,-14.8,1023.5,,1032.5,,0,,0.04,,,7,0,Ci,,2000,,,-4,,-0.4,0.7,2.4,3,
133,2019-02-10 9:00,-5.6,,,,0.3,,0,,46,,1.8,-15.4,1023.5,,1032.5,,0,,0.39,,,6,0,Ci,,1852,,,-1.5,,-0.2,0.6,2.3,3,
133,2019-02-10 10:00,-3.7,,,,0.9,,340,,39,,1.8,-15.6,1023.1,,1032,,0.9,,1.08,,,7,0,Ci,,1865,,,0,,0,0.7,2.3,3,
133,2019-02-10 11:00,-2,,,,1.2,,320,,34,,1.8,-15.8,1023.3,,1032.2,,0.9,,1.46,,,7,0,Ci,,1915,,,1.9,,0.3,0.7,2.3,2.9,
133,2019-02-10 12:00,-0.5,,,,0.9,,340,,28,,1.6,-16.8,1022.5,,1031.3,,1,,1.95,,,8,0,Ci,,1843,,,5,,0.7,0.8,2.2,2.9,
133,2019-02-10 13:00,0.9,,,,1.1,,360,,26,,1.7,-16.4,1021.6,,1030.4,,0.9,,1.78,,,9,0,Ci,,1890,,,5.7,,0.8,0.8,2.2,2.8,
133,2019-02-10 14:00,1.6,,,,1.6,,360,,24,,1.6,-16.8,1020.2,,1028.9,,0.8,,1.87,,,9,0,Ci,,1962,,,5.7,,1.3,0.8,2.2,2.8,
133,2019-02-10 15:00,1.7,,,,1.3,,50,,20,,1.4,-18.9,1020,,1028.7,,0.7,,1.36,,,9,0,Ci,,2000,,,4.8,,2.5,1,2.2,2.8,
133,2019-02-10 16:00,2,,,,1.1,,340,,19,,1.3,-19.2,1020.6,,1029.3,,0,,0.87,,,10,10,As,33,2000,,,4.7,,3.4,1.4,2.2,2.8,
133,2019-02-10 17:00,1.8,,,,1.4,,320,,19,,1.3,-19.4,1020.7,,1029.4,,0,,0.42,,,10,10,As,27,2000,,,2.1,,3.2,1.7,2.3,2.8,
133,2019-02-10 18:00,1,,,,1.3,,340,,23,,1.5,-17.8,1020.4,,1029.2,,0,,0.1,,,10,10,As,23,1987,,,0.1,,2.6,1.9,2.5,2.9,
133,2019-02-10 19:00,-0.1,,,,1.5,,360,,28,,1.7,-16.4,1020.5,,1029.3,,0,,0,,,10,10,,22,2000,,,0,,1.8,1.8,2.6,3,
133,2019-02-10 20:00,-0.9,,,,1.7,,340,,32,,1.8,-15.5,1021.1,,1029.9,,,9,,,,10,8,,17,2000,,,-0.2,,1.3,1.6,2.6,3.1,
133,2019-02-10 21:00,-1.6,,,,1.8,,360,,35,,1.9,-15.1,1021,,1029.9,,,9,,,,10,10,As,28,2000,,,-0.5,,1.1,1.4,2.6,3.1,
133,2019-02-10 22:00,-1.8,,,,0.9,,360,,39,,2.1,-13.9,1021.5,,1030.4,,,9,,,,10,10,,16,2000,,,-0.7,,0.9,1.3,2.5,3.1,
133,2019-02-10 23:00,-2.2,,,,1,,360,,44,,2.3,-12.8,1021.5,,1030.4,,,9,,,,10,4,,19,2000,,,-0.9,,0.9,1.2,2.5,3.1,
133,2019-02-11 0:00,-2.2,,,,1.5,,340,,44,,2.3,-12.8,1021.1,,1030,,,9,,,,10,10,As,25,2000,,,-1.1,,0.7,1.1,2.5,3.1,
133,2019-02-11 1:00,-2.6,,,,1.2,,360,,46,,2.3,-12.6,1021.3,,1030.2,,,9,,,,10,5,,19,2000,,,-1.6,,0.7,1.1,2.4,3,
133,2019-02-11 2:00,-3.4,,,,1.4,,340,,51,,2.4,-12.1,1021.9,,1030.8,,,9,,,,10,3,,55,2000,,,-2.7,,0.4,1,2.4,3,
133,2019-02-11 3:00,-4.2,,,,0.4,,0,,54,,2.4,-12.1,1021.1,,1030,,,9,,,,0,0,,,2000,,,-3.6,,0.3,1,2.4,3,
133,2019-02-11 4:00,-4.8,,,,1.2,,290,,59,,2.5,-11.6,1021.2,,1030.2,,,9,,,,0,0,,,2000,,,-4.2,,0.1,0.9,2.3,2.9,
133,2019-02-11 5:00,-5.3,,,,1.1,,320,,63,,2.6,-11.2,1021.3,,1030.3,,,9,,,,0,0,,,2000,,,-4.4,,0.1,0.8,2.3,2.9,
133,2019-02-11 6:00,-5.8,,,,0.4,,0,,64,,2.5,-11.5,1022.2,,1031.2,,,9,,,,0,0,,,2000,,,-4.7,,0,0.8,2.3,2.9,
133,2019-02-11 7:00,-5.7,,,,0.4,,0,,66,,2.6,-11,1022.9,,1031.9,,,9,,,,0,0,,,2000,,,-4.8,,-0.1,0.8,2.2,2.8,
133,2019-02-11 8:00,-6,,,,0.2,,0,,66,,2.6,-11.3,1023.5,,1032.5,,0.2,,0.06,,,0,0,,,2000,,,-4.4,,-0.2,0.7,2.2,2.8,
133,2019-02-11 9:00,-3.8,,,,0.4,,0,,60,,2.8,-10.4,1023.6,,1032.6,,1,,0.57,,,0,0,,,2000,,,-1.4,,0,0.6,2.2,2.8,
133,2019-02-11 10:00,-1.6,,,,2.2,,340,,44,,2.4,-12.2,1023.9,,1032.8,,1,,1.32,,,0,0,,,2000,,,-0.2,,0.4,0.7,2.1,2.7,
133,2019-02-11 11:00,-0.1,,,,2.8,,320,,44,,2.7,-10.9,1023.9,,1032.7,,1,,1.97,,,0,0,,,2000,,,2.4,,0.7,0.7,2.1,2.7,
133,2019-02-11 12:00,1.1,,,,1.9,,340,,40,,2.6,-11,1023,,1031.8,,1,,2.38,,,0,0,,,2000,,,6.6,,1,0.7,2.1,2.7,
133,2019-02-11 13:00,2.2,,,,2.7,,320,,39,,2.8,-10.3,1022.3,,1031,,1,,2.63,,,1,1,Sc,16,2000,,,8.5,,1.9,0.8,2.1,2.6,
133,2019-02-11 14:00,2.9,,,,2.5,,290,,37,,2.8,-10.3,1022.2,,1030.9,,1,,2.12,,,2,2,Sc,17,2000,,,10,,3.4,1.2,2.1,2.6,
133,2019-02-11 15:00,3.5,,,,3.1,,340,,34,,2.7,-10.9,1022,,1030.7,,1,,2.22,,,0,0,,,2000,,,10.4,,5.3,1.7,2.2,2.6,
133,2019-02-11 16:00,3.7,,,,3.2,,340,,31,,2.5,-11.9,1022.2,,1030.9,,1,,1.69,,,0,0,,,2000,,,8.5,,5.6,2.2,2.4,2.7,
133,2019-02-11 17:00,3,,,,1.9,,340,,29,,2.2,-13.3,1022.8,,1031.5,,1,,1,,,0,0,,,2000,,,3.7,,4.9,2.6,2.6,2.9,
133,2019-02-11 18:00,1.1,,,,2,,340,,33,,2.2,-13.4,1023.7,,1032.5,,0.5,,0.24,,,0,0,,,2000,,,0.5,,3.1,2.5,2.8,3,
133,2019-02-11 19:00,-0.7,,,,0.7,,360,,36,,2.1,-13.9,1024.5,,1033.3,,0,,0,,,3,0,,,2000,,,-0.5,,1.8,2.2,2.9,3.2,
133,2019-02-11 20:00,-1.6,,,,1,,360,,39,,2.1,-13.7,1025.2,,1034.1,,,9,,,,0,0,,,2000,,,-1.5,,1.3,1.8,3,3.2,
133,2019-02-11 21:00,-2.1,,,,1.1,,50,,44,,2.3,-12.7,1025.3,,1034.2,,,9,,,,0,0,,,2000,,,-2.2,,0.9,1.6,2.9,3.3,
133,2019-02-11 22:00,-2.7,,,,0.3,,0,,46,,2.3,-12.7,1025.7,,1034.6,,,9,,,,0,0,,,2000,,,-2.9,,0.6,1.3,2.8,3.3,
133,2019-02-11 23:00,-3,,,,0.4,,0,,50,,2.5,-11.9,1025.8,,1034.7,,,9,,,,0,0,,,2000,,,-3.5,,0.5,1.3,2.7,3.3,
133,2019-02-12 0:00,-3.3,,,,1.2,,290,,54,,2.6,-11.3,1025.9,,1034.9,,,9,,,,0,0,,,2000,,,-3.7,,0.2,1.1,2.6,3.2,
133,2019-02-12 1:00,-4.1,,,,1.2,,290,,59,,2.7,-10.9,1025.9,,1034.9,,,9,,,,0,0,,,2000,,,-4,,0.2,1,2.5,3.2,
133,2019-02-12 2:00,-4.8,,,,0,,0,,58,,2.5,-11.8,1026.3,,1035.3,,,9,,,,0,0,,,2000,,,-4.3,,0,0.9,2.5,3.1,
133,2019-02-12 3:00,-4.9,,,,0.5,,290,,63,,2.7,-10.8,1026.5,,1035.5,,,9,,,,0,0,,,1879,,,-4.4,,-0.1,0.8,2.4,3,
133,2019-02-12 4:00,-5.3,,,,0.7,,290,,67,,2.8,-10.4,1027.1,,1036.1,,,9,,,,0,0,,,1681,,,-4.4,,-0.2,0.8,2.4,3,
133,2019-02-12 5:00,-5.6,,,,0.2,,0,,68,,2.8,-10.5,1026.8,,1035.8,,,9,,,,3,0,Ci,,1786,,,-4.6,,-0.3,0.7,2.3,2.9,
133,2019-02-12 6:00,-5.8,,,,0.7,,290,,71,,2.8,-10.2,1026.8,,1035.8,,,9,,,,3,0,Ci,,1457,,,-4.8,,-0.5,0.7,2.2,2.9,
133,2019-02-12 7:00,-6.1,,,,0.4,,0,,70,,2.7,-10.6,1026.4,,1035.4,,,9,,,,6,6,Sc,16,1666,,,-4.4,,-0.5,0.5,2.2,2.8,
133,2019-02-12 8:00,-5.1,,,,0.5,,360,,72,,3,-9.3,1027.2,,1036.2,,0,,0.03,,,9,9,Sc,15,1622,,,-2.7,,-0.4,0.5,2.1,2.8,
133,2019-02-12 9:00,-3.6,,,,0.5,,360,,65,,3,-9.2,1027.8,,1036.8,,0.3,,0.38,,,7,7,Sc,10,1606,,,-0.7,,-0.1,0.5,2.1,2.7,
133,2019-02-12 10:00,-1.6,,,,0.3,,0,,60,,3.3,-8.3,1027.9,,1036.8,,0.9,,0.96,,,7,7,Sc,8,1444,,,-0.1,,0,0.5,2.1,2.7,
133,2019-02-12 11:00,-0.4,,,,0.9,,180,,54,,3.2,-8.5,1027.8,,1036.7,,0.1,,0.87,,,9,9,Sc,8,1333,,,0.8,,0.3,0.6,2,2.6,
133,2019-02-12 12:00,1.8,,,,1.6,,180,,56,,3.9,-6,1026.7,,1035.5,,0.5,,1.61,,,8,8,Sc,10,1510,,,5.2,,0.6,0.6,2,2.6,
133,2019-02-12 13:00,3.4,,,,1.3,,160,,50,,3.9,-6,1025.2,,1033.9,,1,,2.37,,,2,1,ScCi,10,1409,,,8.3,,1.2,0.7,2,2.6,
133,2019-02-12 14:00,4.5,,,,0.8,,250,,46,,3.9,-6.1,1024,,1032.7,,1,,2.29,,,4,0,Ci,,1294,,,8.9,,2.3,0.7,2,2.5,
133,2019-02-12 15:00,5.1,,,,1.5,,290,,43,,3.8,-6.4,1023.8,,1032.5,,0.9,,1.61,,,6,3,ScCi,14,1128,,,8.4,,3.9,1.2,1.9,2.5,
133,2019-02-12 16:00,4.8,,,,2,,320,,44,,3.8,-6.4,1023.9,,1032.5,,1,,1.32,,,6,0,Ci,,926,,40,6.8,,4.7,1.9,2.1,2.6,
133,2019-02-12 17:00,4.4,,,,0.8,,360,,45,,3.8,-6.5,1023.6,,1032.3,,0.3,,0.62,,,8,0,Ci,,898,,40,4.2,,4.4,2.3,2.3,2.6,
133,2019-02-12 18:00,3.5,,,,0.6,,360,,48,,3.8,-6.5,1023.3,,1032,,0,,0.12,,,9,0,Ci,,912,,40,1.5,,3.6,2.5,2.5,2.7,
133,2019-02-12 19:00,2.6,,,,1.3,,340,,44,,3.2,-8.4,1023.8,,1032.5,,0,,0,,,10,5,,43,822,,40,0.1,,2.7,2.3,2.7,2.9,
133,2019-02-12 20:00,1.7,,,,0.3,,0,,45,,3.1,-8.9,1024.1,,1032.9,,,9,,,,10,9,,42,1083,,40,0.3,,2,2.1,2.7,3,
133,2019-02-12 21:00,1.4,,,,0.8,,50,,38,,2.6,-11.4,1024.2,,1033,,,9,,,,7,0,Ci,,1328,,,0.1,,1.6,1.8,2.8,3.1,
133,2019-02-12 22:00,1,,,,1.9,,360,,42,,2.8,-10.5,1024.2,,1033,,,9,,,,10,1,,46,1056,,,0,,1.3,1.6,2.7,3,
133,2019-02-12 23:00,0.5,,,,1.8,,340,,49,,3.1,-9,1024.6,,1033.4,,,9,,,,9,5,,42,937,,40,-0.3,,1,1.4,2.7,3.1,
133,2019-02-13 0:00,-0.3,,,,0.4,,0,,53,,3.2,-8.7,1024.6,,1033.4,,,9,,,,8,2,AcCi,35,955,,40,-0.6,,0.8,1.3,2.5,3,
133,2019-02-13 1:00,-0.7,,,,1.7,,340,,55,,3.2,-8.6,1024.4,,1033.2,,,9,,,,9,9,,65,1052,,40,-0.9,,0.7,1.2,2.6,3,
133,2019-02-13 2:00,-1.4,,,,1.4,,320,,57,,3.1,-8.8,1024.6,,1033.5,,,9,,,,8,6,,73,1071,,,-1.6,,0.5,1.1,2.5,3,
133,2019-02-13 3:00,-1.9,,,,1.3,,340,,59,,3.1,-8.8,1024.4,,1033.3,,,9,,,,5,0,Ci,,1056,,,-2.3,,0.4,1,2.4,3,
133,2019-02-13 4:00,-2,,,,1.8,,270,,51,,2.7,-10.8,1024.3,,1033.2,,,9,,,,3,0,Ci,,1200,,,-2.8,,0.3,1,2.4,2.9,
133,2019-02-13 5:00,-2.3,,,,1.3,,290,,50,,2.6,-11.3,1024.3,,1033.2,,,9,,,,0,0,,,1266,,,-3.2,,0.2,0.9,2.4,2.8,
133,2019-02-13 6:00,-2.9,,,,0.9,,320,,56,,2.8,-10.4,1024.5,,1033.4,,,9,,,,0,0,,,1279,,,-3.5,,0.3,0.8,2.3,2.8,
133,2019-02-13 7:00,-3.3,,,,1,,340,,61,,2.9,-9.7,1025.1,,1034,,,9,,,,0,0,,,1107,,,-3.7,,0,0.8,2.3,2.8,
133,2019-02-13 8:00,-3.7,,,,0.4,,0,,58,,2.7,-10.7,1025.4,,1034.4,,0,,0.05,,,0,0,,,1235,,,-3.4,,0,0.8,2.2,2.8,
133,2019-02-13 9:00,-2.6,,,,0.6,,360,,56,,2.8,-10.1,1026,,1034.9,,1,,0.5,,,0,0,,,1159,,,-1,,0.1,0.8,2.2,2.7,
133,2019-02-13 10:00,0,,,,1.1,,90,,44,,2.7,-10.8,1025.9,,1034.7,,1,,1.11,,,0,0,,,1533,,,-0.2,,0.5,0.8,2.1,2.7,
133,2019-02-13 11:00,1.9,,,,2.4,,340,,29,,2,-14.3,1025.9,,1034.7,,1,,1.72,,,0,0,,,2000,,,2.2,,0.8,0.8,2.1,2.6,
133,2019-02-13 12:00,2.6,,,,2.3,,340,,30,,2.2,-13.2,1025.2,,1033.9,,1,,2.17,,,0,0,,,1582,,,5.8,,1.1,0.8,2.1,2.6,
133,2019-02-13 13:00,3.9,,,,3,,360,,31,,2.5,-11.7,1024.1,,1032.8,,1,,2.45,,,0,0,,,980,,40,9.2,,2.9,1.1,2.1,2.6,
133,2019-02-13 14:00,4.3,,,,3.6,,320,,31,,2.6,-11.3,1023.3,,1032,,1,,2.37,,,0,0,,,968,,40,10.2,,5.4,1.8,2.1,2.6,
133,2019-02-13 15:00,4.1,,,,4.3,,340,,32,,2.6,-11.1,1023,,1031.7,,1,,2.05,,,0,0,,,990,,40,9.6,,6.1,2.6,2.3,2.6,
133,2019-02-13 16:00,3.8,,,,4.2,,340,,31,,2.5,-11.8,1022.8,,1031.5,,1,,1.54,,,2,0,Ci,,1083,,40,7.6,,5.9,3.1,2.7,2.7,
133,2019-02-13 17:00,3.2,,,,3.8,,340,,32,,2.5,-11.9,1023.1,,1031.8,,1,,0.87,,,3,0,Ci,,1027,,,3.7,,5.1,3.4,3,2.9,
133,2019-02-13 18:00,1.6,,,,3.1,,320,,31,,2.1,-13.7,1023.3,,1032.1,,0.5,,0.23,,,3,0,Ci,,962,,40,0.2,,3.5,3.2,3.2,3.1,
133,2019-02-13 19:00,0.2,,,,1.8,,320,,35,,2.2,-13.4,1023.2,,1032,,0,,0,,,3,2,,67,1277,,40,-0.3,,2,2.7,3.3,3.3,
133,2019-02-13 20:00,-0.9,,,,2.1,,340,,39,,2.2,-13.1,1023.5,,1032.3,,,9,,,,8,0,,,1288,,,-1.2,,1.5,2.2,3.2,3.3,
133,2019-02-13 21:00,-1.6,,,,0.9,,20,,42,,2.3,-12.8,1023.8,,1032.7,,,9,,,,7,0,Ci,,1531,,,-1.6,,1.1,1.9,3.1,3.4,
133,2019-02-13 22:00,-1.8,,,,1.5,,340,,41,,2.2,-13.3,1023.9,,1032.8,,,9,,,,10,8,,54,2000,,,-1.7,,0.9,1.6,3,3.4,
133,2019-02-13 23:00,-1.8,,,,0.9,,360,,42,,2.3,-13,1024.7,,1033.6,,,9,,,,10,9,,54,2000,,,-1.9,,0.7,1.5,2.9,3.3,
133,2019-02-14 0:00,-2.1,,,,1,,20,,44,,2.3,-12.7,1024.4,,1033.3,,,9,,,,9,0,Ci,,2000,,,-1.9,,0.6,1.3,2.8,3.3,
133,2019-02-14 1:00,-2,,,,0.3,,0,,47,,2.5,-11.8,1024.5,,1033.4,,,9,,,,10,9,,54,2000,,,-1.9,,0.5,1.3,2.7,3.2,
133,2019-02-14 2:00,-2.3,,,,0.7,,360,,50,,2.6,-11.3,1024.1,,1033,,,9,,,,10,9,,54,2000,,,-2.1,,0.4,1.2,2.6,3.1,
133,2019-02-14 3:00,-2.6,,,,0.7,,320,,51,,2.6,-11.3,1025,,1033.9,,,9,,,,9,0,Ci,,2000,,,-2.1,,0.4,1.1,2.6,3.1,
133,2019-02-14 4:00,-2.9,,,,0.6,,360,,55,,2.7,-10.6,1024.2,,1033.1,,,9,,,,9,0,Ci,,2000,,,-2.2,,0.3,1,2.5,3,
133,2019-02-14 5:00,-2.7,,,,0.7,,20,,57,,2.9,-10,1023.6,,1032.5,,,9,,,,9,0,Ci,,1962,,,-2.3,,0.3,1,2.5,3,
133,2019-02-14 6:00,-3.2,,,,0.5,,360,,59,,2.9,-10,1023.9,,1032.8,,,9,,,,9,0,Ci,,1745,,,-3,,0.1,0.9,2.4,2.9,
133,2019-02-14 7:00,-3.2,,,,0.5,,360,,60,,2.9,-9.8,1024.2,,1033.1,,,9,,,,7,2,AcCi,47,1696,,,-2.9,,0.1,0.9,2.3,2.9,
133,2019-02-14 8:00,-3.2,,,,0.9,,320,,63,,3,-9.2,1024.5,,1033.4,,0,,0.07,,,7,3,AcCi,50,1686,,,-2.3,,0.1,0.8,2.3,2.8,
